Students_Count,Quantity_Prepared,Quantity_Sold,Food_Waste,Rating,Fact_ID,Food_ID,Weather_ID,Meal_ID,Date_ID,Revenue
218,91,33,58,3.0,558,6,1,2,23,2970
537,155,127,28,4.1,559,8,6,2,211,3175
526,172,163,9,3.4,560,8,3,2,33,4075
285,97,34,63,4.0,561,5,1,1,234,680
382,149,118,31,3.2,562,10,2,3,160,2950
577,168,163,5,3.3,563,6,3,2,58,14670
450,151,123,28,4.9,564,7,6,3,181,8610
330,123,76,47,3.0,565,4,4,2,277,1140
267,104,42,62,3.3,566,8,5,3,156,1050
488,158,143,15,3.2,567,5,5,2,291,2860
257,110,54,56,3.0,568,10,6,3,292,1350
453,145,105,40,4.8,569,2,2,1,285,3675
282,108,54,54,4.3,570,8,5,1,127,1350
260,115,57,58,3.4,571,5,4,3,7,1140
556,166,157,9,3.5,572,8,6,2,293,3925
455,143,107,36,3.3,573,10,6,3,38,2675
590,182,182,0,3.2,574,9,3,1,124,5460
169,78,22,56,3.3,575,2,6,2,294,770
546,160,140,20,4.7,576,1,3,2,291,5600
267,100,47,53,4.5,577,4,4,2,101,705
367,122,69,53,4.8,578,5,5,2,119,1380
598,173,164,9,4.4,579,2,3,3,166,5740
210,90,26,64,4.4,580,9,6,2,4,780
204,98,36,62,3.5,581,7,5,3,11,2520
337,138,98,40,4.5,582,2,3,3,46,3430
397,131,87,44,3.5,583,9,5,2,279,2610
546,168,167,1,4.7,584,7,3,2,19,11690
378,114,61,53,3.8,585,3,6,2,231,3660
506,138,102,36,3.0,586,2,6,2,148,3570
457,126,75,51,3.7,587,10,1,1,295,1875
355,126,81,45,3.1,588,4,3,1,9,1215
374,134,97,37,4.0,589,10,2,2,123,2425
411,135,97,38,3.1,590,2,6,1,182,3395
230,100,40,60,4.3,591,1,5,2,211,1600
415,146,115,31,3.6,592,3,2,2,201,6900
327,118,62,56,3.9,593,7,1,2,224,4340
283,106,51,55,3.1,594,1,5,2,27,2040
561,192,192,0,4.6,595,5,3,3,296,3840
343,125,82,43,3.7,596,10,3,2,287,2050
450,127,74,53,3.8,597,10,5,2,164,1850
559,180,179,1,4.1,598,3,4,2,256,10740
297,120,75,45,3.7,599,3,5,3,88,4500
310,121,67,54,3.4,600,10,1,1,245,1675
527,164,158,6,3.5,601,10,2,1,267,3950
578,150,116,34,3.2,602,3,3,1,297,6960
464,154,129,25,4.2,603,10,2,2,262,3225
401,127,85,42,4.2,604,6,5,2,118,7650
394,128,81,47,4.7,605,4,6,2,82,1215
507,157,129,28,3.0,606,5,3,3,123,2580
201,96,35,61,3.4,607,2,4,3,271,1225
391,124,75,49,3.8,608,6,3,1,225,6750
336,115,64,51,3.3,609,7,4,2,135,4480
566,176,175,1,3.9,610,3,5,2,90,10500
559,160,136,24,3.4,611,8,6,1,102,3400
423,143,106,37,3.5,612,9,3,1,97,3180
200,83,30,53,3.5,613,4,6,1,170,450
531,150,123,27,4.1,614,10,4,1,253,3075
360,140,105,35,3.4,615,1,5,3,258,4200
239,94,36,58,4.0,616,9,4,2,90,1080
464,147,111,36,4.7,617,4,4,1,298,1665
473,168,155,13,3.2,618,4,3,3,1,2325
312,117,67,50,4.3,619,7,3,1,223,4690
532,166,151,15,4.7,620,7,3,3,218,10570
488,137,96,41,3.2,621,3,1,2,80,5760
177,90,24,66,3.2,622,9,5,3,60,720
485,137,101,36,3.6,623,5,4,1,299,2020
419,119,65,54,4.7,624,8,2,1,300,1625
595,186,179,7,4.9,625,10,3,3,264,4475
452,144,114,30,4.8,626,8,3,2,101,2850
308,112,63,49,3.2,627,9,4,2,16,1890
283,103,46,57,4.6,628,4,5,3,19,690
390,143,108,35,4.9,629,6,6,3,98,9720
542,175,175,0,3.0,630,1,4,3,202,7000
437,129,87,42,4.5,631,4,4,1,226,1305
284,116,64,52,4.5,632,3,5,3,61,3840
295,107,56,51,3.1,633,6,3,2,276,5040
476,148,121,27,4.0,634,5,4,3,98,2420
175,80,15,65,3.6,635,8,6,1,196,375
522,138,92,46,4.0,636,10,2,2,80,2300
552,172,172,0,3.1,637,6,4,3,223,15480
286,108,47,61,3.4,638,1,1,1,261,1880
212,95,36,59,3.5,639,1,6,3,287,1440
526,154,133,21,4.9,640,10,2,1,301,3325
531,146,117,29,3.6,641,1,6,1,257,4680
207,88,24,64,4.6,642,3,5,1,160,1440
554,180,180,0,4.6,643,4,2,1,250,2700
229,91,32,59,3.2,644,2,1,2,294,1120
180,93,39,54,3.2,645,1,1,3,299,1560
435,146,115,31,4.5,646,7,3,1,234,8050
333,110,48,62,4.0,647,4,6,2,67,720
427,125,72,53,4.1,648,6,3,2,95,6480
290,98,35,63,3.9,649,10,6,2,257,875
382,133,83,50,4.2,650,7,5,2,225,5810
314,116,64,52,4.6,651,3,6,2,8,3840
542,162,146,16,3.8,652,10,6,2,210,3650
417,119,62,57,3.4,653,5,6,1,196,1240
398,115,65,50,4.7,654,5,2,1,10,1300
469,139,97,42,4.2,655,9,3,3,162,2910
485,145,116,29,3.1,656,3,1,1,24,6960
570,177,172,5,4.1,657,4,1,2,184,2580
260,100,38,62,4.1,658,5,6,3,24,760
486,149,121,28,3.8,659,9,2,1,210,3630
333,121,70,51,4.8,660,2,3,2,17,2450
355,125,78,47,5.0,661,9,3,1,263,2340
431,144,113,31,3.9,662,7,4,3,84,7910
438,133,91,42,4.9,663,3,6,2,257,5460
379,141,102,39,4.2,664,10,1,3,138,2550
153,77,16,61,3.0,665,6,1,1,56,1440
411,129,84,45,3.7,666,9,6,3,41,2520
448,142,104,38,3.2,667,7,2,3,13,7280
525,166,151,15,4.0,668,3,5,2,179,9060
569,144,115,29,4.2,669,2,5,2,41,4025
328,126,72,54,4.7,670,7,4,1,262,5040
155,75,18,57,3.1,671,2,3,2,244,630
317,105,51,54,4.5,672,8,6,2,113,1275
444,140,100,40,4.6,673,2,6,3,185,3500
192,89,26,63,3.2,674,7,1,1,127,1820
540,173,171,2,3.8,675,8,5,3,221,4275
465,134,89,45,4.6,676,9,6,1,25,2670
195,87,26,61,3.4,677,2,5,2,257,910
544,178,178,0,4.6,678,1,1,2,100,7120
375,116,61,55,3.3,679,8,2,2,84,1525
274,112,63,49,3.6,680,1,6,1,248,2520
306,100,38,62,4.5,681,5,4,2,223,760
417,137,92,45,4.4,682,9,4,1,21,2760
448,131,80,51,3.6,683,4,6,1,302,1200
177,79,23,56,3.5,684,6,1,2,119,2070
159,82,22,60,4.0,685,5,4,3,111,440
398,120,70,50,4.9,686,7,6,1,174,4900
170,81,21,60,4.5,687,1,5,2,12,840
331,117,66,51,3.6,688,7,3,3,303,4620
599,189,184,5,3.5,689,6,1,2,146,16560
194,93,37,56,4.2,690,8,3,3,178,925
363,120,66,54,4.8,691,3,2,2,300,3960
217,100,45,55,4.6,692,9,2,3,45,1350
219,101,45,56,4.8,693,9,1,3,13,1350
422,124,81,43,4.8,694,9,6,1,304,2430
360,137,104,33,4.8,695,4,4,3,305,1560
204,83,26,57,4.2,696,3,2,1,191,1560
268,98,32,66,3.7,697,2,6,2,306,1120
407,148,116,32,3.4,698,8,3,3,186,2900
220,94,34,60,4.5,699,10,2,3,161,850
263,114,54,60,3.4,700,4,6,3,79,810
502,164,151,13,3.8,701,10,4,2,95,3775
518,157,141,16,4.1,702,4,4,2,145,2115
416,131,80,51,4.8,703,1,5,2,46,3200
352,121,72,49,4.5,704,9,6,2,246,2160
375,132,86,46,3.9,705,6,4,1,265,7740
177,89,33,56,3.9,706,2,6,3,14,1155
548,155,130,25,3.9,707,8,6,1,221,3250
514,149,119,30,4.4,708,2,5,3,307,4165
196,91,25,66,4.0,709,5,5,1,153,500
463,144,103,41,4.5,710,9,5,2,227,3090
233,101,36,65,3.8,711,8,2,2,199,900
297,100,37,63,4.9,712,10,6,2,308,925
156,85,27,58,4.6,713,6,4,2,99,2430
261,107,51,56,3.2,714,3,3,3,9,3060
430,121,66,55,3.1,715,3,1,1,309,3960
587,159,135,24,3.1,716,8,5,1,310,3375
494,166,160,6,4.2,717,8,1,1,83,4000
315,120,74,46,3.9,718,6,4,1,311,6660
391,133,88,45,3.7,719,6,2,1,78,7920
506,136,99,37,5.0,720,3,2,2,279,5940
520,151,130,21,3.6,721,10,3,1,312,3250
331,116,66,50,4.0,722,2,5,2,255,2310
512,133,83,50,3.9,723,3,1,2,107,4980
559,158,136,22,3.7,724,3,3,2,231,8160
477,136,90,46,3.6,725,1,5,1,313,3600
542,165,153,12,3.8,726,7,2,2,144,10710
576,157,135,22,4.8,727,1,2,2,314,5400
480,145,112,33,4.8,728,1,5,3,193,4480
551,187,182,5,4.1,729,10,1,3,46,4550
424,147,115,32,4.6,730,9,2,3,169,3450
293,119,70,49,4.1,731,8,5,1,26,1750
349,129,88,41,3.6,732,2,2,2,232,3080
289,107,47,60,3.7,733,1,1,2,11,1880
304,107,44,63,4.6,734,9,2,1,272,1320
162,82,23,59,4.5,735,9,1,3,5,690
223,95,29,66,3.9,736,7,2,3,315,2030
309,107,44,63,3.2,737,1,2,1,281,1760
161,83,20,63,3.6,738,6,3,2,111,1800
422,150,119,31,3.3,739,6,4,3,51,10710
468,133,88,45,4.1,740,1,6,1,191,3520
443,124,77,47,4.8,741,6,2,1,218,6930
216,105,41,64,3.2,742,1,5,3,113,1640
350,123,70,53,3.7,743,4,5,1,82,1050
190,82,28,54,4.8,744,9,1,2,70,840
308,110,51,59,3.3,745,10,3,1,200,1275
350,136,93,43,3.9,746,7,5,3,316,6510
207,90,26,64,3.6,747,10,4,1,305,650
215,91,36,55,4.6,748,2,6,2,310,1260
555,156,134,22,3.5,749,5,4,2,264,2680
396,124,81,43,4.4,750,8,1,2,55,2025
553,160,146,14,3.2,751,2,1,3,136,5110
208,88,23,65,4.6,752,10,3,2,153,575
185,94,37,57,4.5,753,4,6,3,266,555
480,143,114,29,3.3,754,10,6,3,65,2850
537,155,129,26,3.8,755,1,2,2,317,5160
255,103,51,52,4.8,756,3,3,3,48,3060
195,95,37,58,3.8,757,7,6,3,318,2590
339,113,60,53,4.6,758,1,6,3,63,2400
593,165,156,9,3.8,759,6,2,1,251,14040
357,122,75,47,3.3,760,4,4,2,304,1125
346,110,61,49,4.3,761,9,4,1,156,1830
481,154,130,24,4.3,762,5,2,1,237,2600
478,159,145,14,4.2,763,8,4,1,98,3625
382,127,81,46,3.8,764,8,3,2,109,2025
459,153,124,29,4.4,765,4,5,1,115,1860
445,166,158,8,4.0,766,9,1,3,209,4740
396,118,70,48,4.1,767,2,6,1,319,2450
190,89,32,57,4.5,768,9,6,3,216,960
558,166,154,12,4.1,769,9,3,1,302,4620
412,140,108,32,3.6,770,10,4,3,15,2700
533,139,101,38,4.2,771,2,4,1,263,3535
564,153,123,30,3.3,772,6,6,1,274,11070
217,95,33,62,3.0,773,6,3,3,171,2970
452,145,111,34,4.6,774,8,6,2,320,2775
398,124,70,54,4.9,775,3,2,2,173,4200
535,146,114,32,4.5,776,10,4,1,321,2850
525,160,148,12,4.6,777,2,1,1,263,5180
354,120,74,46,4.8,778,10,4,1,81,1850
392,139,100,39,3.0,779,4,1,3,195,1500
421,132,89,43,4.3,780,7,6,3,125,6230
321,121,68,53,4.3,781,6,4,2,89,6120
525,168,164,4,4.4,782,3,6,3,322,9840
155,88,22,66,3.8,783,9,6,3,107,660
329,109,47,62,3.0,784,10,5,1,315,1175
486,154,125,29,3.2,785,2,2,1,5,4375
486,161,149,12,3.4,786,4,6,1,152,2235
477,166,161,5,4.8,787,5,4,3,296,3220
549,184,181,3,3.8,788,8,5,3,257,4525
241,104,42,62,4.2,789,6,1,3,323,3780
205,86,30,56,3.2,790,10,5,2,307,750
202,83,28,55,3.5,791,6,2,2,84,2520
226,102,47,55,3.8,792,10,6,1,298,1175
350,120,74,46,4.0,793,7,6,2,188,5180
426,142,110,32,4.6,794,5,2,3,139,2200
424,140,102,38,3.1,795,2,4,1,324,3570
423,145,117,28,4.5,796,7,1,1,208,8190
433,141,102,39,4.4,797,8,5,1,208,2550
399,136,91,45,3.1,798,7,5,2,17,6370
272,95,37,58,4.3,799,2,4,2,325,1295
158,76,23,53,4.4,800,10,5,2,97,575
563,181,181,0,4.7,801,3,3,1,201,10860
269,108,52,56,4.3,802,2,2,2,157,1820
274,94,38,56,3.1,803,1,6,2,240,1520
462,153,122,31,3.2,804,10,2,1,19,3050
182,84,30,54,5.0,805,3,5,2,321,1800
211,94,40,54,3.4,806,7,6,3,169,2800
321,108,57,51,3.8,807,8,2,2,275,1425
234,110,47,63,3.3,808,9,1,3,119,1410
548,175,167,8,3.0,809,4,2,2,326,2505
295,113,55,58,3.3,810,2,4,1,307,1925
360,124,69,55,4.2,811,10,2,2,218,1725
471,141,106,35,3.5,812,5,4,2,97,2120
466,141,108,33,4.3,813,5,1,2,231,2160
207,91,27,64,4.3,814,3,5,1,76,1620
295,103,48,55,4.6,815,7,5,1,285,3360
529,142,99,43,4.0,816,5,2,1,128,1980
519,150,126,24,4.4,817,3,4,1,93,7560
316,106,49,57,4.7,818,5,2,1,264,980
391,115,60,55,3.3,819,5,3,1,207,1200
348,127,76,51,4.3,820,8,1,3,54,1900
215,89,24,65,4.7,821,7,2,1,218,1680
539,186,186,0,3.3,822,8,1,3,164,4650
445,125,83,42,4.0,823,8,6,2,313,2075
578,144,109,35,4.5,824,10,4,2,327,2725
372,135,96,39,4.9,825,7,6,1,230,6720
172,87,29,58,3.1,826,4,5,1,274,435
564,174,168,6,3.2,827,10,6,3,18,4200
261,98,42,56,5.0,828,4,5,2,239,630
232,108,56,52,4.2,829,6,3,3,124,5040
597,170,170,0,3.7,830,8,3,3,128,4250
590,162,152,10,3.7,831,1,6,2,142,6080
535,181,173,8,4.2,832,4,1,3,10,2595
413,144,104,40,3.8,833,1,3,2,199,4160
337,121,74,47,3.1,834,1,1,2,68,2960
321,117,69,48,4.9,835,8,2,1,174,1725
535,149,117,32,4.0,836,3,6,2,317,7020
182,90,32,58,4.1,837,1,4,3,14,1280
497,160,140,20,4.6,838,9,3,3,122,4200
384,123,69,54,3.6,839,3,2,1,220,4140
291,108,58,50,3.4,840,8,2,1,171,1450
363,121,70,51,3.9,841,6,6,1,176,6300
246,106,45,61,4.7,842,6,2,1,34,4050
360,126,83,43,3.7,843,7,3,2,58,5810
581,164,154,10,3.3,844,9,3,2,328,4620
266,112,63,49,4.7,845,6,4,1,329,5670
383,142,103,39,3.4,846,6,2,3,127,9270
232,88,27,61,4.1,847,8,2,2,123,675
244,107,49,58,3.3,848,7,2,3,143,3430
423,147,116,31,4.9,849,8,1,2,125,2900
229,104,43,61,3.9,850,7,5,3,192,3010
559,155,126,29,4.5,851,8,3,2,140,3150
209,90,36,54,3.4,852,9,1,1,42,1080
178,86,23,63,4.6,853,7,6,1,252,1610
192,90,25,65,5.0,854,1,3,1,132,1000
312,121,69,52,3.8,855,10,6,1,185,1725
340,122,69,53,5.0,856,4,5,3,126,1035
522,166,153,13,3.3,857,3,4,1,12,9180
221,88,25,63,3.9,858,4,6,2,109,375
452,134,96,38,4.8,859,5,1,3,315,1920
386,118,72,46,3.8,860,9,6,1,129,2160
571,178,178,0,3.9,861,1,4,3,245,7120
284,98,43,55,4.8,862,8,4,1,3,1075
502,132,94,38,3.6,863,10,6,1,83,2350
447,151,127,24,4.4,864,7,4,2,330,8890
412,143,103,40,4.2,865,7,6,1,331,7210
599,178,169,9,3.5,866,10,6,3,192,4225
174,85,19,66,4.0,867,7,4,2,135,1330
456,153,135,18,4.7,868,5,5,1,176,2700
199,99,34,65,3.3,869,7,3,3,272,2380
360,120,64,56,4.0,870,10,1,3,87,1600
503,147,110,37,3.2,871,2,6,2,332,3850
328,106,50,56,4.8,872,10,4,1,333,1250
238,89,35,54,3.2,873,7,3,2,47,2450
502,136,90,46,5.0,874,8,5,2,63,2250
189,91,25,66,3.4,875,5,5,2,109,500
453,127,77,50,3.1,876,9,5,2,10,2310
536,174,168,6,4.2,877,1,2,2,272,6720
164,87,24,63,4.9,878,7,2,1,270,1680
587,182,174,8,3.2,879,8,6,3,310,4350
261,111,51,60,4.8,880,9,6,1,187,1530
259,99,42,57,3.4,881,5,3,1,203,840
577,162,148,14,3.5,882,8,4,1,334,3700
388,137,95,42,4.4,883,5,2,3,320,1900
192,82,20,62,3.9,884,1,4,2,184,800
265,98,46,52,3.9,885,10,3,2,335,1150
241,107,50,57,3.9,886,7,5,3,72,3500
211,90,33,57,5.0,887,5,5,2,111,660
251,101,43,58,3.2,888,7,1,1,336,3010
292,114,65,49,4.3,889,10,3,2,109,1625
491,178,177,1,3.6,890,10,3,3,179,4425
278,99,36,63,3.1,891,5,4,1,128,720
497,145,115,30,3.7,892,10,2,1,82,2875
199,94,31,63,3.6,893,2,5,2,318,1085
283,120,70,50,4.1,894,9,3,3,337,2100
346,137,97,40,3.9,895,5,4,3,10,1940
487,147,111,36,3.6,896,9,1,1,10,3330
441,154,133,21,4.1,897,5,3,3,61,2660
587,177,175,2,4.2,898,9,2,3,91,5250
542,140,105,35,3.1,899,7,4,2,205,7350
163,85,24,61,3.7,900,2,3,3,338,840
178,86,30,56,3.6,901,7,6,3,252,2100
594,161,138,23,4.1,902,5,1,2,248,2760
440,141,108,33,3.9,903,4,3,3,197,1620
442,151,130,21,4.0,904,4,4,3,339,1950
322,106,46,60,3.7,905,3,4,2,41,2760
475,137,90,47,3.6,906,10,2,1,139,2250
469,163,151,12,3.2,907,3,6,3,274,9060
440,146,112,34,4.6,908,5,3,3,340,2240
561,183,179,4,3.4,909,9,4,3,259,5370
413,154,134,20,4.4,910,2,1,3,341,4690
259,97,41,56,4.1,911,10,3,2,198,1025
522,168,159,9,3.9,912,2,6,3,159,5565
582,158,145,13,4.8,913,6,4,1,77,13050
286,101,45,56,3.5,914,4,1,1,39,675
248,105,45,60,3.9,915,8,2,1,211,1125
481,145,108,37,3.1,916,4,2,3,224,1620
240,106,49,57,4.6,917,9,6,2,132,1470
458,155,131,24,4.8,918,7,1,1,106,9170
353,113,61,52,4.5,919,5,6,2,49,1220
546,159,134,25,3.5,920,2,3,2,342,4690
576,192,192,0,3.5,921,7,3,3,122,13440
204,97,39,58,3.8,922,8,2,1,14,975
423,128,81,47,3.9,923,10,1,1,23,2025
335,133,83,50,4.3,924,8,4,3,230,2075
503,141,103,38,3.6,925,1,6,1,306,4120
423,141,104,37,4.9,926,5,5,3,88,2080
571,166,151,15,4.8,927,5,5,3,138,3020
554,189,189,0,4.6,928,4,5,3,326,2835
580,196,196,0,3.2,929,4,4,3,343,2940
409,129,87,42,4.6,930,6,5,2,40,7830
540,176,176,0,4.3,931,1,2,3,167,7040
471,158,133,25,3.3,932,3,4,3,99,7980
583,179,175,4,3.9,933,8,3,2,22,4375
501,173,167,6,3.2,934,8,3,3,237,4175
598,148,111,37,4.8,935,4,1,1,319,1665
195,85,32,53,3.3,936,3,1,2,208,1920
457,127,78,49,3.3,937,4,1,2,341,1170
517,163,150,13,4.7,938,1,3,1,170,6000
515,170,170,0,4.6,939,3,2,1,92,10200
345,128,84,44,3.4,940,10,5,2,344,2100
364,130,79,51,3.6,941,3,5,2,87,4740
380,128,85,43,3.9,942,2,5,1,225,2975
596,192,192,0,3.8,943,8,4,3,15,4800
281,107,44,63,3.7,944,2,2,2,14,1540
460,136,97,39,4.2,945,7,6,3,32,6790
217,100,39,61,3.3,946,7,6,3,272,2730
217,102,43,59,3.3,947,10,5,3,118,1075
215,102,43,59,3.6,948,1,4,3,93,1720
414,144,109,35,4.5,949,6,4,2,225,9810
586,147,111,36,3.1,950,9,3,1,343,3330
283,105,48,57,3.1,951,10,5,1,75,1200
398,118,70,48,4.7,952,9,4,2,252,2100
254,113,63,50,4.0,953,5,1,3,6,1260
258,102,46,56,3.4,954,2,6,2,217,1610
496,131,90,41,5.0,955,10,5,1,171,2250
452,139,96,43,3.9,956,7,5,3,122,6720
382,129,76,53,3.7,957,10,3,2,147,1900
381,117,58,59,4.6,958,2,1,2,285,2030
530,153,125,28,3.4,959,1,5,3,87,5000
586,162,146,16,3.6,960,1,2,1,179,5840
302,115,59,56,4.8,961,5,4,1,181,1180
490,148,118,30,3.9,962,7,5,1,291,8260
438,135,92,43,4.6,963,6,3,3,161,8280
472,128,80,48,4.9,964,4,1,1,159,1200
403,124,74,50,3.2,965,8,6,1,150,1850
215,103,47,56,3.9,966,8,3,3,202,1175
189,87,27,60,3.2,967,9,2,1,314,810
566,152,120,32,4.5,968,2,4,2,7,4200
241,89,29,60,4.8,969,10,5,1,124,725
520,171,165,6,3.7,970,2,4,3,177,5775
190,93,28,65,3.9,971,8,3,1,198,700
209,94,35,59,4.4,972,4,2,1,303,525
521,158,141,17,3.7,973,2,4,2,162,4935
561,146,107,39,3.4,974,4,1,2,334,1605
589,166,152,14,4.3,975,3,2,2,124,9120
247,104,42,62,3.9,976,9,5,2,139,1260
228,103,46,57,3.0,977,8,3,1,339,1150
253,92,25,67,3.2,978,3,4,2,74,1500
527,150,121,29,4.0,979,10,3,3,89,3025
497,157,137,20,3.0,980,2,1,2,206,4795
182,96,31,65,4.0,981,9,4,3,48,930
507,151,128,23,3.4,982,10,1,3,34,3200
409,154,137,17,4.7,983,3,5,3,100,8220
300,127,87,40,4.9,984,8,3,3,162,2175
557,166,153,13,4.4,985,7,1,2,181,10710
216,87,28,59,3.2,986,10,2,2,175,700
270,120,68,52,4.8,987,6,2,3,129,6120
239,103,43,60,3.9,988,8,6,2,252,1075
437,129,82,47,4.6,989,5,5,1,299,1640
227,98,40,58,4.6,990,6,6,2,275,3600
462,142,102,40,4.3,991,2,2,1,345,3570
522,177,175,2,4.5,992,8,4,3,247,4375
321,122,72,50,4.9,993,7,2,1,28,5040
324,104,45,59,4.4,994,10,1,1,4,1125
227,105,44,61,4.6,995,3,3,3,129,2640
586,201,198,3,3.3,996,10,3,3,279,4950
185,84,30,54,3.3,997,9,5,2,15,900
488,174,165,9,5.0,998,1,6,3,146,6600
364,128,80,48,4.8,999,6,4,2,7,7200
462,152,122,30,4.8,1000,9,5,3,37,3660
507,161,143,18,3.2,1001,10,4,2,183,3575
521,168,161,7,3.6,1002,4,6,3,203,2415
309,117,60,57,3.0,1003,9,3,2,5,1800
273,114,54,60,4.5,1004,6,4,2,113,4860
331,130,80,50,3.9,1005,9,2,3,116,2400
382,135,95,40,4.1,1006,1,1,2,274,3800
582,159,138,21,4.3,1007,9,6,2,176,4140
515,137,99,38,4.2,1008,8,1,2,274,2475
225,106,43,63,3.2,1009,5,3,3,160,860
259,99,42,57,3.8,1010,10,1,1,109,1050
596,175,173,2,4.4,1011,4,4,2,224,2595
571,164,152,12,4.4,1012,4,2,2,120,2280
591,176,174,2,3.9,1013,9,6,2,130,5220
210,85,24,61,4.1,1014,7,3,2,86,1680
210,99,38,61,3.6,1015,8,4,2,42,950
551,141,102,39,4.8,1016,8,3,1,62,2550
151,75,10,65,3.8,1017,10,5,1,327,250
381,135,97,38,4.7,1018,2,4,3,274,3395
475,150,118,32,4.7,1019,9,4,1,333,3540
490,143,108,35,3.7,1020,2,3,1,264,3780
526,169,167,2,3.0,1021,10,1,2,275,4175
437,142,100,42,3.4,1022,6,6,2,253,9000
537,167,159,8,4.8,1023,2,2,2,299,5565
242,103,42,61,4.7,1024,9,5,2,342,1260
563,172,163,9,4.0,1025,5,3,3,187,3260
242,110,53,57,3.8,1026,4,1,3,339,795
427,124,72,52,4.5,1027,5,5,1,295,1440
497,166,154,12,3.4,1028,4,2,3,286,2310
200,93,32,61,3.5,1029,4,1,3,31,480
272,104,52,52,4.0,1030,3,6,1,342,3120
312,110,47,63,3.8,1031,1,4,3,172,1880
433,128,83,45,4.3,1032,6,6,1,195,7470
358,139,102,37,3.4,1033,2,1,3,80,3570
236,111,57,54,3.9,1034,9,5,3,222,1710
298,105,48,57,3.5,1035,2,6,3,52,1680
329,117,66,51,3.6,1036,4,6,2,287,990
438,124,79,45,3.2,1037,9,5,2,40,2370
293,111,61,50,3.6,1038,9,1,2,156,1830
535,161,148,13,5.0,1039,6,3,3,267,13320
456,155,127,28,4.3,1040,10,1,1,178,3175
152,79,24,55,4.4,1041,10,2,2,99,600
553,162,153,9,4.6,1042,5,6,2,185,3060
330,113,65,48,4.5,1043,5,4,2,228,1300
386,125,73,52,4.5,1044,5,1,1,119,1460
248,105,44,61,3.5,1045,7,5,2,216,3080
293,105,54,51,4.3,1046,1,1,3,118,2160
406,142,110,32,4.5,1047,2,1,3,345,3850
439,140,107,33,3.1,1048,2,2,2,334,3745
417,123,77,46,3.0,1049,3,3,2,268,4620
464,125,76,49,4.3,1050,9,4,2,220,2280
371,113,60,53,3.9,1051,7,4,1,155,4200
519,145,111,34,4.1,1052,1,2,2,121,4440
249,106,55,51,3.1,1053,4,1,1,11,825
188,82,20,62,3.1,1054,4,2,2,115,300
395,131,90,41,4.9,1055,1,1,1,300,3600
392,138,105,33,3.7,1056,5,5,1,287,2100
467,147,119,28,3.2,1057,2,1,1,110,4165
310,118,59,59,4.8,1058,4,6,1,146,885
462,127,83,44,3.1,1059,6,3,1,84,7470
355,122,75,47,4.6,1060,4,5,3,81,1125
346,129,85,44,3.2,1061,10,4,1,183,2125
382,128,76,52,3.2,1062,1,3,2,259,3040
453,145,109,36,3.7,1063,5,2,2,321,2180
377,115,54,61,3.1,1064,2,2,2,324,1890
412,126,80,46,4.6,1065,4,3,2,335,1200
458,148,111,37,4.0,1066,6,4,3,127,9990
179,84,21,63,5.0,1067,8,2,2,162,525
324,119,68,51,4.2,1068,5,5,1,1,1360
321,112,52,60,3.2,1069,2,3,2,284,1820
151,86,26,60,4.2,1070,3,6,3,145,1560
563,164,146,18,4.7,1071,7,3,3,211,10220
187,92,28,64,3.6,1072,1,1,3,4,1120
541,177,171,6,3.4,1073,2,1,2,182,5985
518,167,154,13,3.4,1074,6,5,1,123,13860
201,88,34,54,4.8,1075,6,2,1,339,3060
383,135,97,38,3.3,1076,6,5,1,148,8730
599,152,121,31,4.6,1077,4,6,2,255,1815
505,154,134,20,3.5,1078,4,4,2,51,2010
246,104,45,59,3.5,1079,2,3,2,275,1575
585,168,155,13,4.6,1080,8,3,3,253,3875
235,101,46,55,4.5,1081,5,3,2,249,920
387,143,109,34,4.4,1082,9,5,3,226,3270
447,140,99,41,3.9,1083,6,1,3,92,8910
306,120,75,45,3.7,1084,3,4,3,32,4500
534,154,128,26,3.5,1085,8,5,1,78,3200
468,153,127,26,3.8,1086,9,4,3,145,3810
345,126,75,51,4.3,1087,6,2,3,337,6750
581,178,172,6,3.2,1088,6,6,1,251,15480
429,136,94,42,3.5,1089,1,5,3,24,3760
511,184,184,0,4.4,1090,3,6,3,267,11040
544,185,185,0,5.0,1091,1,4,3,346,7400
391,138,96,42,3.5,1092,1,6,2,201,3840
414,150,122,28,3.7,1093,3,3,3,271,7320
369,124,76,48,4.7,1094,3,3,3,248,4560
445,164,145,19,4.0,1095,8,5,3,305,3625
265,113,58,55,4.5,1096,7,4,3,111,4060
316,114,54,60,4.8,1097,6,6,2,41,4860
472,173,167,6,4.9,1098,2,3,3,286,5845
246,96,37,59,4.3,1099,4,1,2,60,555
203,83,28,55,4.2,1100,8,6,1,318,700
185,82,20,62,4.3,1101,3,4,1,3,1200
338,117,71,46,4.8,1102,1,6,3,72,2840
216,92,27,65,3.8,1103,5,3,1,322,540
308,103,48,55,4.9,1104,3,4,1,247,2880
516,144,103,41,5.0,1105,9,3,1,347,3090
459,155,133,22,3.9,1106,4,5,1,298,1995
297,105,55,50,4.4,1107,5,3,1,90,1100
571,167,161,6,4.5,1108,2,5,3,177,5635
507,160,135,25,3.5,1109,8,6,3,164,3375
299,121,75,46,4.8,1110,9,6,3,86,2250
212,101,44,57,4.5,1111,9,1,3,118,1320
234,102,45,57,3.1,1112,10,1,3,264,1125
