Date,Day,Meal_Time,Food_Item,Category,Students_Count,Quantity_Prepared,Quantity_Sold,Food_Waste,Price,Weather,Special_Event,Rating
2025-02-09,Sunday,Evening,Samosa,Snacks,181,87,22,65,20,Rainy,Yes,3.3
2025-09-24,Wednesday,Lunch,Samosa,Snacks,498,146,116,30,20,Sunny,No,3.9
2025-01-29,Wednesday,Lunch,Vada Pav,Snacks,412,144,112,32,25,Cloudy,No,3.9
2025-06-07,Saturday,Evening,Veg Sandwich,Snacks,352,126,81,45,40,Cloudy,Yes,3.1
2025-08-05,Tuesday,Lunch,Samosa,Snacks,427,161,145,16,20,Sunny,Yes,3.1
2025-07-29,Tuesday,Breakfast,Vada Pav,Snacks,542,153,127,26,25,Rainy,No,3.9
2025-07-13,Sunday,Lunch,Samosa,Snacks,499,168,158,10,20,Rainy,Yes,3.2
2025-10-03,Friday,Lunch,Cold Drink,Drinks,215,103,51,52,30,Rainy,Yes,3.0
2025-06-02,Monday,Lunch,Cold Drink,Drinks,367,141,101,40,30,Rainy,No,3.9
2025-03-21,Friday,Lunch,Masala Dosa,Meals,598,163,153,10,60,Rainy,Yes,3.8
2025-01-09,Thursday,Breakfast,Masala Dosa,Meals,184,86,29,57,60,Sunny,Yes,4.4
2025-01-25,Saturday,Breakfast,Veg Sandwich,Snacks,355,122,77,45,40,Cloudy,Yes,4.7
2025-01-29,Wednesday,Breakfast,Cold Drink,Drinks,298,111,61,50,30,Sunny,No,4.3
2025-06-14,Saturday,Breakfast,Veg Thali,Meals,598,165,151,14,90,Sunny,Yes,3.1
2025-10-30,Thursday,Evening,Vada Pav,Snacks,470,145,106,39,25,Rainy,No,4.9
2025-11-26,Wednesday,Evening,Tea,Drinks,552,168,160,8,15,Rainy,No,3.3
2025-07-12,Saturday,Breakfast,Cold Drink,Drinks,392,122,76,46,30,Sunny,Yes,3.3
2025-08-26,Tuesday,Breakfast,Cold Drink,Drinks,361,119,64,55,30,Cloudy,Yes,3.4
2025-11-28,Friday,Breakfast,Coffee,Drinks,583,168,166,2,25,Cloudy,Yes,3.4
2025-05-18,Sunday,Lunch,Idli,Breakfast,458,142,111,31,35,Sunny,Yes,4.2
2025-12-10,Wednesday,Evening,Masala Dosa,Meals,395,123,66,57,60,Sunny,No,3.4
2025-04-08,Tuesday,Evening,Samosa,Snacks,532,164,155,9,20,Cloudy,Yes,3.4
2025-05-03,Saturday,Evening,Pav Bhaji,Meals,547,158,141,17,70,Cloudy,No,3.7
2025-05-14,Wednesday,Lunch,Cold Drink,Drinks,404,150,126,24,30,Cloudy,Yes,3.9
2025-06-13,Friday,Breakfast,Pav Bhaji,Meals,310,113,55,58,70,Cloudy,Yes,4.5
2025-01-09,Thursday,Lunch,Cold Drink,Drinks,449,144,106,38,30,Rainy,No,3.7
2025-07-14,Monday,Evening,Masala Dosa,Meals,405,123,80,43,60,Rainy,No,4.0
2025-11-25,Tuesday,Evening,Coffee,Drinks,385,117,69,48,25,Sunny,No,4.1
2025-04-05,Saturday,Evening,Veg Sandwich,Snacks,418,147,119,28,40,Sunny,Yes,3.1
2025-01-04,Saturday,Lunch,Vada Pav,Snacks,581,161,141,20,25,Rainy,Yes,3.0
2025-09-16,Tuesday,Lunch,Pav Bhaji,Meals,180,92,26,66,70,Rainy,No,3.0
2025-10-10,Friday,Lunch,Veg Sandwich,Snacks,158,85,23,62,40,Rainy,No,3.0
2025-12-24,Wednesday,Evening,Tea,Drinks,562,180,179,1,15,Sunny,Yes,3.3
2025-04-09,Wednesday,Evening,Cold Drink,Drinks,279,111,51,60,30,Cloudy,No,3.7
2025-07-27,Sunday,Lunch,Idli,Breakfast,274,107,57,50,35,Rainy,Yes,4.7
2025-12-01,Monday,Evening,Veg Sandwich,Snacks,197,87,28,59,40,Cloudy,No,3.1
2025-01-05,Sunday,Evening,Vada Pav,Snacks,192,90,29,61,25,Cloudy,No,4.1
2025-02-18,Tuesday,Evening,Veg Sandwich,Snacks,267,98,34,64,40,Sunny,No,4.4
2025-05-24,Saturday,Evening,Idli,Breakfast,486,162,146,16,35,Sunny,Yes,3.0
2025-04-17,Thursday,Evening,Vada Pav,Snacks,535,174,169,5,25,Rainy,No,3.3
2025-05-04,Sunday,Evening,Tea,Drinks,496,144,115,29,15,Rainy,No,3.3
2025-12-19,Friday,Evening,Samosa,Snacks,406,117,64,53,20,Rainy,No,3.5
2025-02-08,Saturday,Lunch,Idli,Breakfast,543,191,187,4,35,Rainy,No,3.1
2025-05-20,Tuesday,Lunch,Coffee,Drinks,266,108,55,53,25,Cloudy,No,4.2
2025-07-14,Monday,Breakfast,Idli,Breakfast,301,100,37,63,35,Sunny,Yes,3.8
2025-11-21,Friday,Breakfast,Tea,Drinks,312,102,42,60,15,Cloudy,Yes,3.9
2025-05-19,Monday,Breakfast,Vada Pav,Snacks,194,88,29,59,25,Sunny,No,4.0
2025-02-22,Saturday,Breakfast,Samosa,Snacks,331,118,71,47,20,Rainy,Yes,3.6
2025-07-17,Thursday,Breakfast,Veg Thali,Meals,361,128,83,45,90,Cloudy,Yes,4.8
2025-05-05,Monday,Evening,Cold Drink,Drinks,236,91,29,62,30,Rainy,No,3.6
2025-09-10,Wednesday,Breakfast,Samosa,Snacks,235,95,36,59,20,Cloudy,No,4.6
2025-07-04,Friday,Lunch,Masala Dosa,Meals,519,170,161,9,60,Rainy,No,3.9
2025-03-11,Tuesday,Lunch,Veg Sandwich,Snacks,352,137,95,42,40,Cloudy,No,3.9
2025-08-09,Saturday,Evening,Idli,Breakfast,219,95,40,55,35,Cloudy,No,3.4
2025-06-10,Tuesday,Breakfast,Tea,Drinks,313,123,79,44,15,Cloudy,No,3.5
2025-07-12,Saturday,Lunch,Tea,Drinks,336,127,82,45,15,Sunny,Yes,3.4
2025-10-09,Thursday,Breakfast,Coffee,Drinks,512,163,156,7,25,Sunny,No,4.4
2025-07-29,Tuesday,Evening,Coffee,Drinks,221,89,33,56,25,Rainy,No,3.3
2025-08-05,Tuesday,Lunch,Samosa,Snacks,379,137,99,38,20,Rainy,No,4.0
2025-12-21,Sunday,Lunch,Cold Drink,Drinks,168,82,19,63,30,Cloudy,Yes,4.3
2025-07-01,Tuesday,Breakfast,Idli,Breakfast,172,90,29,61,35,Rainy,No,4.9
2025-08-09,Saturday,Breakfast,Veg Sandwich,Snacks,200,90,31,59,40,Cloudy,Yes,4.1
2025-12-19,Friday,Evening,Masala Dosa,Meals,378,124,78,46,60,Cloudy,No,4.2
2025-09-14,Sunday,Breakfast,Pav Bhaji,Meals,162,79,14,65,70,Cloudy,Yes,3.2
2025-03-14,Friday,Lunch,Veg Thali,Meals,325,123,72,51,90,Cloudy,Yes,4.0
2025-08-13,Wednesday,Evening,Coffee,Drinks,313,101,47,54,25,Sunny,No,3.2
2025-06-25,Wednesday,Evening,Samosa,Snacks,496,149,121,28,20,Sunny,Yes,3.3
2025-10-14,Tuesday,Lunch,Coffee,Drinks,268,103,49,54,25,Cloudy,Yes,3.9
2025-01-15,Wednesday,Evening,Idli,Breakfast,251,98,43,55,35,Cloudy,No,3.4
2025-05-23,Friday,Evening,Samosa,Snacks,445,134,88,46,20,Sunny,Yes,3.9
2025-05-15,Thursday,Evening,Coffee,Drinks,420,137,99,38,25,Rainy,No,3.8
2025-02-28,Friday,Lunch,Pav Bhaji,Meals,582,194,194,0,70,Cloudy,Yes,4.6
2025-11-11,Tuesday,Evening,Samosa,Snacks,494,134,89,45,20,Sunny,No,3.2
2025-07-11,Friday,Evening,Vada Pav,Snacks,411,135,95,40,25,Cloudy,No,3.8
2025-04-06,Sunday,Lunch,Cold Drink,Drinks,505,165,154,11,30,Rainy,Yes,3.6
2025-04-06,Sunday,Lunch,Coffee,Drinks,467,170,166,4,25,Sunny,No,3.3
2025-07-16,Wednesday,Evening,Cold Drink,Drinks,484,153,127,26,30,Cloudy,No,4.4
2025-08-16,Saturday,Lunch,Vada Pav,Snacks,192,97,34,63,25,Rainy,Yes,3.6
2025-05-21,Wednesday,Breakfast,Cold Drink,Drinks,297,110,60,50,30,Sunny,No,4.5
2025-10-09,Thursday,Evening,Samosa,Snacks,443,147,122,25,20,Sunny,No,5.0
2025-10-05,Sunday,Breakfast,Coffee,Drinks,429,123,79,44,25,Sunny,No,4.3
2025-05-07,Wednesday,Lunch,Veg Sandwich,Snacks,380,145,107,38,40,Cloudy,No,3.9
2025-03-02,Sunday,Breakfast,Masala Dosa,Meals,565,178,178,0,60,Rainy,No,4.3
2025-03-26,Wednesday,Evening,Vada Pav,Snacks,551,172,172,0,25,Sunny,Yes,3.7
2025-05-24,Saturday,Evening,Cold Drink,Drinks,236,93,31,62,30,Cloudy,No,4.9
2025-09-21,Sunday,Evening,Samosa,Snacks,219,101,49,52,20,Cloudy,Yes,4.3
2025-12-26,Friday,Breakfast,Masala Dosa,Meals,224,100,47,53,60,Rainy,No,4.7
2025-07-21,Monday,Lunch,Vada Pav,Snacks,445,154,129,25,25,Rainy,No,3.9
2025-11-21,Friday,Breakfast,Tea,Drinks,413,138,97,41,15,Rainy,No,3.9
2025-09-07,Sunday,Lunch,Idli,Breakfast,151,86,27,59,35,Rainy,Yes,4.3
2025-12-24,Wednesday,Lunch,Samosa,Snacks,557,163,149,14,20,Rainy,No,4.6
2025-09-11,Thursday,Lunch,Pav Bhaji,Meals,574,181,174,7,70,Cloudy,No,4.1
2025-09-06,Saturday,Lunch,Veg Sandwich,Snacks,173,82,29,53,40,Sunny,No,3.3
2025-08-22,Friday,Breakfast,Tea,Drinks,253,107,48,59,15,Rainy,Yes,3.3
2025-05-21,Wednesday,Breakfast,Pav Bhaji,Meals,278,109,56,53,70,Sunny,No,3.3
2025-07-22,Tuesday,Evening,Veg Thali,Meals,521,151,118,33,90,Rainy,Yes,4.4
2025-01-01,Wednesday,Breakfast,Coffee,Drinks,189,88,28,60,25,Sunny,Yes,3.0
2025-12-23,Tuesday,Lunch,Samosa,Snacks,590,181,175,6,20,Cloudy,Yes,3.8
2025-02-22,Saturday,Breakfast,Pav Bhaji,Meals,338,114,66,48,70,Cloudy,Yes,4.5
2025-03-10,Monday,Evening,Vada Pav,Snacks,185,88,24,64,25,Rainy,Yes,3.9
2025-04-20,Sunday,Evening,Vada Pav,Snacks,360,131,81,50,25,Rainy,No,4.8
2025-03-13,Thursday,Breakfast,Idli,Breakfast,523,172,168,4,35,Cloudy,No,4.6
2025-05-07,Wednesday,Lunch,Samosa,Snacks,277,118,70,48,20,Rainy,No,3.1
2025-12-04,Thursday,Lunch,Masala Dosa,Meals,415,151,121,30,60,Rainy,Yes,4.3
2025-05-03,Saturday,Lunch,Tea,Drinks,207,98,34,64,15,Sunny,No,4.1
2025-01-07,Tuesday,Lunch,Pav Bhaji,Meals,217,96,40,56,70,Cloudy,No,3.3
2025-08-30,Saturday,Breakfast,Veg Sandwich,Snacks,450,131,80,51,40,Sunny,Yes,4.8
2025-07-23,Wednesday,Evening,Veg Thali,Meals,471,141,104,37,90,Rainy,No,3.2
2025-10-02,Thursday,Evening,Idli,Breakfast,228,92,34,58,35,Cloudy,Yes,4.8
2025-03-21,Friday,Evening,Pav Bhaji,Meals,350,115,60,55,70,Rainy,Yes,4.5
2025-05-03,Saturday,Breakfast,Masala Dosa,Meals,194,88,30,58,60,Cloudy,Yes,3.1
2025-12-08,Monday,Evening,Vada Pav,Snacks,211,95,31,64,25,Sunny,Yes,4.0
2025-06-27,Friday,Evening,Cold Drink,Drinks,550,146,109,37,30,Rainy,No,4.5
2025-05-18,Sunday,Evening,Samosa,Snacks,544,171,164,7,20,Sunny,No,4.0
2025-05-15,Thursday,Evening,Idli,Breakfast,471,142,105,37,35,Sunny,No,3.1
2025-10-18,Saturday,Breakfast,Pav Bhaji,Meals,230,102,48,54,70,Cloudy,Yes,4.4
2025-04-27,Sunday,Evening,Cold Drink,Drinks,151,77,18,59,30,Sunny,Yes,3.7
2025-03-18,Tuesday,Breakfast,Veg Sandwich,Snacks,433,127,76,51,40,Rainy,No,3.8
2025-06-13,Friday,Lunch,Samosa,Snacks,442,149,113,36,20,Cloudy,Yes,3.4
2025-09-22,Monday,Breakfast,Tea,Drinks,185,90,28,62,15,Cloudy,No,3.7
2025-10-11,Saturday,Lunch,Veg Sandwich,Snacks,338,127,77,50,40,Sunny,No,4.5
2025-05-05,Monday,Lunch,Pav Bhaji,Meals,452,159,142,17,70,Cloudy,Yes,4.5
2025-05-06,Tuesday,Breakfast,Veg Sandwich,Snacks,359,122,76,46,40,Sunny,Yes,4.7
2025-01-05,Sunday,Lunch,Veg Sandwich,Snacks,538,185,185,0,40,Rainy,No,3.6
2025-04-16,Wednesday,Evening,Masala Dosa,Meals,364,135,89,46,60,Cloudy,Yes,4.4
2025-02-17,Monday,Breakfast,Masala Dosa,Meals,582,175,171,4,60,Rainy,No,3.9
2025-02-13,Thursday,Evening,Samosa,Snacks,408,118,68,50,20,Sunny,No,3.1
2025-12-06,Saturday,Breakfast,Masala Dosa,Meals,299,119,67,52,60,Cloudy,No,4.4
2025-06-17,Tuesday,Lunch,Coffee,Drinks,289,124,71,53,25,Sunny,Yes,4.6
2025-10-27,Monday,Breakfast,Vada Pav,Snacks,204,90,30,60,25,Sunny,No,3.2
2025-07-03,Thursday,Breakfast,Coffee,Drinks,307,119,62,57,25,Cloudy,No,3.3
2025-12-18,Thursday,Lunch,Idli,Breakfast,170,83,28,55,35,Sunny,No,3.5
2025-07-02,Wednesday,Lunch,Cold Drink,Drinks,175,86,21,65,30,Rainy,No,3.1
2025-07-27,Sunday,Lunch,Cold Drink,Drinks,533,153,122,31,30,Rainy,Yes,4.6
2025-03-13,Thursday,Breakfast,Veg Sandwich,Snacks,181,82,22,60,40,Sunny,Yes,3.7
2025-11-19,Wednesday,Evening,Samosa,Snacks,448,153,122,31,20,Rainy,No,3.0
2025-02-03,Monday,Breakfast,Coffee,Drinks,564,179,179,0,25,Sunny,Yes,4.6
2025-03-04,Tuesday,Breakfast,Coffee,Drinks,175,89,28,61,25,Sunny,No,4.0
2025-07-15,Tuesday,Evening,Tea,Drinks,238,104,44,60,15,Cloudy,Yes,3.6
2025-03-18,Tuesday,Breakfast,Idli,Breakfast,467,148,118,30,35,Rainy,Yes,3.8
2025-10-09,Thursday,Lunch,Veg Sandwich,Snacks,194,88,25,63,40,Cloudy,No,4.3
2025-09-27,Saturday,Breakfast,Cold Drink,Drinks,556,172,168,4,30,Sunny,No,4.0
2025-09-06,Saturday,Lunch,Idli,Breakfast,407,134,85,49,35,Cloudy,No,3.6
2025-04-23,Wednesday,Breakfast,Veg Thali,Meals,179,89,26,63,90,Cloudy,No,4.9
2025-02-21,Friday,Breakfast,Masala Dosa,Meals,286,112,54,58,60,Rainy,Yes,4.2
2025-07-18,Friday,Lunch,Vada Pav,Snacks,240,109,57,52,25,Sunny,No,3.7
2025-10-30,Thursday,Breakfast,Pav Bhaji,Meals,440,140,98,42,70,Rainy,Yes,4.7
2025-09-10,Wednesday,Evening,Veg Thali,Meals,239,90,27,63,90,Cloudy,Yes,4.2
2025-01-11,Saturday,Evening,Coffee,Drinks,150,83,22,61,25,Cloudy,Yes,4.4
2025-06-15,Sunday,Breakfast,Veg Sandwich,Snacks,225,99,47,52,40,Rainy,Yes,4.1
2025-07-06,Sunday,Breakfast,Pav Bhaji,Meals,510,155,130,25,70,Rainy,No,3.6
2025-03-11,Tuesday,Breakfast,Tea,Drinks,555,167,153,14,15,Rainy,No,4.4
2025-10-15,Wednesday,Evening,Idli,Breakfast,552,167,164,3,35,Cloudy,Yes,3.4
2025-06-07,Saturday,Evening,Veg Thali,Meals,215,100,44,56,90,Sunny,Yes,3.8
2025-10-18,Saturday,Breakfast,Vada Pav,Snacks,458,146,108,38,25,Cloudy,Yes,4.9
2025-03-14,Friday,Lunch,Samosa,Snacks,271,104,41,63,20,Cloudy,No,4.6
2025-12-10,Wednesday,Evening,Pav Bhaji,Meals,378,117,69,48,70,Sunny,No,3.1
2025-05-12,Monday,Breakfast,Veg Sandwich,Snacks,174,87,23,64,40,Cloudy,No,4.8
2025-09-10,Wednesday,Lunch,Pav Bhaji,Meals,429,157,141,16,70,Cloudy,Yes,4.7
2025-11-30,Sunday,Evening,Masala Dosa,Meals,233,101,36,65,60,Cloudy,Yes,3.6
2025-06-13,Friday,Lunch,Samosa,Snacks,187,97,33,64,20,Cloudy,Yes,4.5
2025-10-08,Wednesday,Breakfast,Pav Bhaji,Meals,454,147,115,32,70,Rainy,No,4.9
2025-03-26,Wednesday,Evening,Tea,Drinks,230,93,30,63,15,Sunny,Yes,3.8
2025-10-11,Saturday,Evening,Cold Drink,Drinks,285,102,38,64,30,Rainy,No,3.1
2025-10-20,Monday,Evening,Coffee,Drinks,228,87,21,66,25,Sunny,No,3.6
2025-12-05,Friday,Evening,Idli,Breakfast,395,114,56,58,35,Sunny,Yes,4.3
2025-02-11,Tuesday,Lunch,Samosa,Snacks,307,118,69,49,20,Cloudy,No,3.5
2025-11-25,Tuesday,Evening,Tea,Drinks,244,96,37,59,15,Cloudy,No,3.1
2025-08-14,Thursday,Lunch,Veg Thali,Meals,265,102,48,54,90,Cloudy,Yes,4.3
2025-02-13,Thursday,Evening,Pav Bhaji,Meals,563,182,182,0,70,Rainy,No,3.5
2025-02-01,Saturday,Lunch,Cold Drink,Drinks,364,133,87,46,30,Rainy,No,4.0
2025-02-10,Monday,Lunch,Veg Sandwich,Snacks,407,129,89,40,40,Rainy,Yes,3.9
2025-03-27,Thursday,Breakfast,Masala Dosa,Meals,214,86,29,57,60,Sunny,No,3.9
2025-11-18,Tuesday,Breakfast,Idli,Breakfast,282,97,39,58,35,Cloudy,Yes,3.8
2025-06-16,Monday,Lunch,Cold Drink,Drinks,384,125,72,53,30,Sunny,No,3.3
2025-10-29,Wednesday,Evening,Samosa,Snacks,204,95,42,53,20,Rainy,Yes,4.1
2025-06-26,Thursday,Lunch,Veg Thali,Meals,346,129,84,45,90,Rainy,No,3.1
2025-05-22,Thursday,Lunch,Vada Pav,Snacks,466,138,97,41,25,Rainy,No,4.4
2025-01-26,Sunday,Evening,Coffee,Drinks,287,103,51,52,25,Cloudy,Yes,3.6
2025-05-24,Saturday,Lunch,Samosa,Snacks,594,174,174,0,20,Sunny,Yes,3.9
2025-06-14,Saturday,Lunch,Tea,Drinks,459,142,103,39,15,Rainy,Yes,4.8
2025-07-28,Monday,Evening,Coffee,Drinks,538,170,166,4,25,Rainy,No,4.6
2025-02-03,Monday,Lunch,Cold Drink,Drinks,356,121,77,44,30,Sunny,Yes,3.4
2025-01-30,Thursday,Breakfast,Veg Sandwich,Snacks,383,132,86,46,40,Sunny,No,3.7
2025-08-26,Tuesday,Evening,Tea,Drinks,475,135,94,41,15,Sunny,Yes,4.2
2025-04-01,Tuesday,Lunch,Idli,Breakfast,432,136,92,44,35,Cloudy,No,4.5
2025-12-19,Friday,Breakfast,Veg Thali,Meals,164,78,21,57,90,Cloudy,Yes,4.6
2025-04-20,Sunday,Breakfast,Masala Dosa,Meals,496,154,132,22,60,Sunny,No,3.0
2025-12-16,Tuesday,Breakfast,Coffee,Drinks,217,95,29,66,25,Rainy,Yes,3.4
2025-11-08,Saturday,Lunch,Veg Thali,Meals,366,131,83,48,90,Cloudy,No,3.9
2025-12-13,Saturday,Evening,Idli,Breakfast,353,107,54,53,35,Rainy,Yes,4.9
2025-07-11,Friday,Evening,Idli,Breakfast,461,148,118,30,35,Cloudy,No,3.1
2025-05-22,Thursday,Evening,Pav Bhaji,Meals,591,175,175,0,70,Cloudy,No,3.6
2025-03-18,Tuesday,Evening,Masala Dosa,Meals,179,87,31,56,60,Rainy,No,3.3
2025-01-14,Tuesday,Evening,Coffee,Drinks,301,108,56,52,25,Cloudy,No,3.1
2025-12-29,Monday,Evening,Masala Dosa,Meals,325,119,71,48,60,Rainy,Yes,4.6
2025-12-10,Wednesday,Lunch,Cold Drink,Drinks,303,113,59,54,30,Sunny,Yes,3.3
2025-05-13,Tuesday,Evening,Cold Drink,Drinks,540,164,147,17,30,Sunny,No,3.7
2025-06-07,Saturday,Lunch,Pav Bhaji,Meals,340,125,71,54,70,Cloudy,No,3.9
2025-11-21,Friday,Evening,Idli,Breakfast,467,157,137,20,35,Sunny,No,3.2
2025-12-15,Monday,Lunch,Cold Drink,Drinks,302,126,73,53,30,Cloudy,Yes,3.3
2025-04-13,Sunday,Lunch,Tea,Drinks,441,143,112,31,15,Cloudy,Yes,3.4
2025-02-11,Tuesday,Lunch,Pav Bhaji,Meals,473,161,138,23,70,Sunny,No,3.9
2025-04-18,Friday,Breakfast,Idli,Breakfast,541,169,168,1,35,Sunny,No,3.2
2025-11-11,Tuesday,Lunch,Tea,Drinks,356,126,72,54,15,Cloudy,No,4.1
2025-07-11,Friday,Breakfast,Pav Bhaji,Meals,537,137,91,46,70,Rainy,Yes,4.3
2025-05-08,Thursday,Breakfast,Pav Bhaji,Meals,309,109,55,54,70,Sunny,Yes,3.6
2025-02-03,Monday,Breakfast,Veg Thali,Meals,298,108,55,53,90,Cloudy,No,5.0
2025-06-25,Wednesday,Lunch,Pav Bhaji,Meals,534,188,188,0,70,Sunny,Yes,3.8
2025-04-27,Sunday,Breakfast,Vada Pav,Snacks,258,103,40,63,25,Rainy,Yes,3.2
2025-12-31,Wednesday,Evening,Veg Sandwich,Snacks,342,125,79,46,40,Rainy,No,3.1
2025-01-25,Saturday,Evening,Samosa,Snacks,484,153,127,26,20,Sunny,Yes,3.9
2025-03-05,Wednesday,Evening,Veg Thali,Meals,392,119,71,48,90,Rainy,Yes,4.3
2025-06-04,Wednesday,Lunch,Samosa,Snacks,489,164,156,8,20,Rainy,No,3.3
2025-02-23,Sunday,Evening,Idli,Breakfast,210,96,37,59,35,Cloudy,Yes,3.4
2025-04-13,Sunday,Lunch,Cold Drink,Drinks,253,103,38,65,30,Cloudy,No,4.1
2025-04-17,Thursday,Evening,Coffee,Drinks,319,102,38,64,25,Sunny,Yes,4.8
2025-10-21,Tuesday,Evening,Coffee,Drinks,226,98,34,64,25,Sunny,Yes,4.8
2025-11-26,Wednesday,Breakfast,Coffee,Drinks,301,100,48,52,25,Cloudy,No,3.3
2025-01-21,Tuesday,Lunch,Pav Bhaji,Meals,560,172,164,8,70,Rainy,No,3.2
2025-01-24,Friday,Breakfast,Vada Pav,Snacks,489,141,105,36,25,Rainy,Yes,4.9
2025-05-18,Sunday,Evening,Samosa,Snacks,340,108,51,57,20,Cloudy,Yes,4.9
2025-05-20,Tuesday,Lunch,Coffee,Drinks,559,159,145,14,25,Cloudy,Yes,4.5
2025-03-23,Sunday,Breakfast,Tea,Drinks,452,129,83,46,15,Cloudy,No,4.6
2025-11-10,Monday,Breakfast,Vada Pav,Snacks,397,140,103,37,25,Cloudy,Yes,3.1
2025-05-14,Wednesday,Evening,Pav Bhaji,Meals,156,86,30,56,70,Rainy,Yes,4.7
2025-09-23,Tuesday,Evening,Idli,Breakfast,198,89,33,56,35,Cloudy,Yes,4.4
2025-07-17,Thursday,Breakfast,Cold Drink,Drinks,463,147,111,36,30,Sunny,Yes,4.0
2025-08-29,Friday,Lunch,Vada Pav,Snacks,188,88,26,62,25,Cloudy,No,3.1
2025-04-25,Friday,Evening,Tea,Drinks,356,120,74,46,15,Sunny,Yes,4.1
2025-02-15,Saturday,Lunch,Coffee,Drinks,311,125,70,55,25,Sunny,No,3.2
2025-07-31,Thursday,Breakfast,Cold Drink,Drinks,431,145,114,31,30,Sunny,Yes,4.3
2025-09-18,Thursday,Evening,Masala Dosa,Meals,485,163,147,16,60,Rainy,No,4.7
2025-04-25,Friday,Lunch,Pav Bhaji,Meals,436,155,130,25,70,Rainy,No,4.4
2025-02-28,Friday,Breakfast,Masala Dosa,Meals,151,83,29,54,60,Cloudy,No,3.6
2025-09-25,Thursday,Lunch,Samosa,Snacks,173,84,29,55,20,Sunny,No,4.5
2025-07-29,Tuesday,Breakfast,Veg Thali,Meals,462,129,89,40,90,Sunny,Yes,3.8
2025-08-23,Saturday,Breakfast,Pav Bhaji,Meals,205,97,44,53,70,Cloudy,Yes,4.3
2025-03-05,Wednesday,Lunch,Coffee,Drinks,487,176,167,9,25,Rainy,Yes,4.1
2025-01-25,Saturday,Evening,Tea,Drinks,579,184,184,0,15,Rainy,No,4.8
2025-04-01,Tuesday,Evening,Idli,Breakfast,238,90,34,56,35,Rainy,Yes,4.2
2025-06-14,Saturday,Evening,Tea,Drinks,364,116,61,55,15,Rainy,Yes,4.9
2025-08-20,Wednesday,Breakfast,Vada Pav,Snacks,361,131,88,43,25,Rainy,No,4.7
2025-12-31,Wednesday,Evening,Cold Drink,Drinks,473,134,96,38,30,Sunny,Yes,3.6
2025-06-26,Thursday,Evening,Vada Pav,Snacks,513,152,130,22,25,Rainy,Yes,4.3
2025-12-30,Tuesday,Breakfast,Pav Bhaji,Meals,437,143,114,29,70,Cloudy,No,4.1
2025-08-05,Tuesday,Breakfast,Cold Drink,Drinks,204,85,29,56,30,Sunny,No,3.1
2025-05-17,Saturday,Breakfast,Veg Thali,Meals,499,162,151,11,90,Cloudy,Yes,4.6
2025-04-15,Tuesday,Evening,Veg Sandwich,Snacks,333,119,71,48,40,Cloudy,Yes,4.5
2025-04-25,Friday,Evening,Cold Drink,Drinks,349,124,69,55,30,Sunny,No,4.9
2025-07-18,Friday,Lunch,Pav Bhaji,Meals,432,155,128,27,70,Sunny,Yes,4.2
2025-08-15,Friday,Breakfast,Pav Bhaji,Meals,536,168,156,12,70,Rainy,Yes,3.6
2025-04-01,Tuesday,Evening,Samosa,Snacks,245,96,36,60,20,Sunny,Yes,3.6
2025-05-16,Friday,Breakfast,Vada Pav,Snacks,449,134,96,38,25,Cloudy,Yes,4.9
2025-01-21,Tuesday,Breakfast,Pav Bhaji,Meals,455,140,105,35,70,Sunny,No,4.1
2025-02-07,Friday,Evening,Pav Bhaji,Meals,419,134,97,37,70,Sunny,Yes,4.0
2025-08-01,Friday,Evening,Cold Drink,Drinks,356,113,55,58,30,Sunny,No,4.3
2025-06-19,Thursday,Lunch,Veg Thali,Meals,261,118,72,46,90,Rainy,No,4.5
2025-11-29,Saturday,Breakfast,Samosa,Snacks,492,138,103,35,20,Cloudy,No,4.2
2025-11-15,Saturday,Breakfast,Veg Sandwich,Snacks,499,165,148,17,40,Cloudy,No,3.8
2025-10-04,Saturday,Evening,Veg Thali,Meals,162,82,24,58,90,Rainy,No,3.9
2025-01-23,Thursday,Lunch,Masala Dosa,Meals,314,131,82,49,60,Rainy,Yes,4.9
2025-10-03,Friday,Evening,Veg Sandwich,Snacks,470,150,127,23,40,Sunny,Yes,3.4
2025-12-17,Wednesday,Lunch,Samosa,Snacks,255,110,48,62,20,Rainy,No,4.5
2025-03-20,Thursday,Breakfast,Coffee,Drinks,517,137,90,47,25,Cloudy,Yes,3.4
2025-05-09,Friday,Evening,Samosa,Snacks,444,135,94,41,20,Sunny,No,4.3
2025-08-10,Sunday,Lunch,Veg Sandwich,Snacks,349,129,86,43,40,Rainy,Yes,4.4
2025-02-02,Sunday,Evening,Idli,Breakfast,173,82,24,58,35,Rainy,Yes,3.2
2025-12-18,Thursday,Lunch,Idli,Breakfast,194,91,38,53,35,Cloudy,No,4.3
2025-08-31,Sunday,Breakfast,Cold Drink,Drinks,262,108,58,50,30,Sunny,No,4.1
2025-11-21,Friday,Breakfast,Veg Thali,Meals,496,166,149,17,90,Rainy,No,4.1
2025-10-12,Sunday,Breakfast,Samosa,Snacks,171,84,19,65,20,Sunny,No,3.6
2025-06-26,Thursday,Breakfast,Tea,Drinks,480,133,87,46,15,Rainy,Yes,4.2
2025-05-10,Saturday,Breakfast,Samosa,Snacks,242,104,48,56,20,Rainy,Yes,3.9
