Transaction_ID,Food_Item
4013,Tea
4014,Coffee
4015,Vada Pav
4016,Cold Drink
4016,Veg Sandwich
4017,Idli
4017,Tea
4018,Coffee
4019,Coffee
4019,Idli
4020,Veg Thali
4021,Samosa
4021,Tea
4022,Veg Sandwich
4022,Cold Drink
4023,Idli
4023,Tea
4024,Veg Thali
4025,Pav Bhaji
4026,Veg Sandwich
4027,Masala Dosa
4027,Tea
4028,Idli
4028,Tea
4029,Vada Pav
4029,Cold Drink
4030,Coffee
4031,Vada Pav
4031,Cold Drink
4032,Idli
4033,Veg Thali
4033,Masala Dosa
4034,Cold Drink
4035,Vada Pav
4035,Cold Drink
4036,Cold Drink
4037,Masala Dosa
4037,Tea
4038,Veg Sandwich
4038,Cold Drink
4039,Idli
4039,Tea
4040,Vada Pav
4041,Samosa
4042,Samosa
4042,Tea
4043,Veg Thali
4043,Vada Pav
4044,Veg Thali
4045,Samosa
4046,Masala Dosa
4047,Cold Drink
4048,Coffee
4049,Cold Drink
4050,Samosa
4051,Veg Sandwich
4051,Cold Drink
4052,Cold Drink
4053,Cold Drink
4054,Veg Sandwich
4055,Masala Dosa
4055,Tea
4056,Masala Dosa
4057,Vada Pav
4057,Cold Drink
4057,Coffee
4058,Veg Thali
4058,Samosa
4059,Cold Drink
4060,Masala Dosa
4060,Tea
4060,Cold Drink
4061,Idli
4061,Tea
4062,Veg Thali
4063,Idli
4063,Tea
4064,Cold Drink
4065,Vada Pav
4066,Veg Thali
4067,Coffee
4068,Tea
4069,Cold Drink
4070,Samosa
4070,Tea
4071,Veg Thali
4072,Coffee
4073,Tea
4073,Coffee
4074,Pav Bhaji
4075,Tea
4076,Coffee
4077,Coffee
4078,Masala Dosa
4078,Tea
4079,Masala Dosa
4080,Veg Sandwich
4080,Cold Drink
4081,Pav Bhaji
4081,Cold Drink
4082,Tea
4083,Veg Sandwich
4083,Cold Drink
4084,Pav Bhaji
4084,Coffee
4085,Tea
4086,Vada Pav
4086,Cold Drink
4087,Samosa
4088,Pav Bhaji
4088,Cold Drink
4089,Veg Sandwich
4089,Pav Bhaji
4090,Pav Bhaji
4091,Veg Sandwich
4091,Cold Drink
4092,Masala Dosa
4093,Tea
4094,Masala Dosa
4094,Tea
4094,Pav Bhaji
4095,Pav Bhaji
4095,Cold Drink
4096,Masala Dosa
4096,Veg Sandwich
4097,Cold Drink
4097,Tea
4098,Coffee
4098,Veg Thali
4099,Veg Thali
4099,Masala Dosa
4100,Veg Sandwich
4100,Cold Drink
4100,Tea
4101,Tea
4101,Veg Thali
4102,Samosa
4102,Tea
4103,Tea
4103,Cold Drink
4104,Idli
4105,Tea
4105,Idli
4106,Veg Thali
4107,Tea
4108,Veg Sandwich
4108,Cold Drink
4109,Samosa
4109,Tea
4110,Coffee
4111,Tea
4112,Cold Drink
4113,Veg Thali
4114,Cold Drink
4115,Tea
4115,Coffee
4116,Tea
4117,Cold Drink
4118,Coffee
4119,Veg Sandwich
4119,Cold Drink
4120,Pav Bhaji
4120,Cold Drink
4120,Veg Thali
4121,Pav Bhaji
4121,Cold Drink
4122,Samosa
4122,Tea
4122,Coffee
4123,Idli
4123,Tea
4124,Coffee
4125,Idli
4125,Coffee
4126,Veg Thali
4127,Pav Bhaji
4127,Idli
4128,Idli
4128,Tea
4128,Masala Dosa
4129,Cold Drink
4130,Cold Drink
4131,Masala Dosa
4131,Tea
4132,Cold Drink
4133,Samosa
4134,Samosa
4134,Tea
4135,Vada Pav
4135,Cold Drink
4135,Masala Dosa
4136,Coffee
4137,Samosa
4137,Tea
4138,Vada Pav
4139,Vada Pav
4140,Tea
4140,Samosa
4141,Tea
4142,Veg Thali
4143,Idli
4144,Vada Pav
4144,Cold Drink
4145,Masala Dosa
4146,Pav Bhaji
4146,Cold Drink
4147,Coffee
4148,Pav Bhaji
4149,Vada Pav
4149,Cold Drink
4150,Coffee
4150,Tea
4151,Vada Pav
4151,Cold Drink
4151,Veg Sandwich
4152,Veg Thali
4153,Masala Dosa
4154,Pav Bhaji
4154,Cold Drink
4155,Idli
4155,Tea
4156,Cold Drink
4157,Pav Bhaji
4158,Veg Thali
4159,Tea
4160,Veg Thali
4161,Tea
4162,Cold Drink
4163,Masala Dosa
4163,Tea
4164,Veg Thali
4164,Idli
4165,Samosa
4165,Tea
4166,Tea
4167,Idli
4168,Idli
4169,Vada Pav
4169,Cold Drink
4170,Masala Dosa
4170,Tea
4171,Vada Pav
4171,Cold Drink
4172,Veg Sandwich
4172,Cold Drink
4173,Veg Sandwich
4173,Cold Drink
4174,Tea
4175,Pav Bhaji
4175,Cold Drink
4176,Masala Dosa
4176,Tea
4177,Tea
4178,Pav Bhaji
4178,Cold Drink
4179,Cold Drink
4179,Idli
4180,Masala Dosa
4181,Veg Thali
4182,Tea
4183,Coffee
4184,Veg Thali
4185,Cold Drink
4186,Pav Bhaji
4186,Cold Drink
4187,Coffee
4188,Pav Bhaji
4189,Cold Drink
4190,Masala Dosa
4190,Tea
4190,Veg Sandwich
4191,Masala Dosa
4191,Tea
4192,Veg Sandwich
4192,Cold Drink
4193,Pav Bhaji
4194,Veg Sandwich
4194,Cold Drink
4194,Veg Thali
4195,Coffee
4196,Veg Thali
4197,Veg Sandwich
4198,Coffee
4199,Coffee
4200,Coffee
4201,Cold Drink
4202,Veg Sandwich
4202,Cold Drink
4203,Vada Pav
4204,Samosa
4204,Tea
4205,Veg Sandwich
4205,Cold Drink
4206,Pav Bhaji
4206,Cold Drink
4207,Masala Dosa
4208,Pav Bhaji
4209,Pav Bhaji
4209,Idli
4210,Pav Bhaji
4210,Cold Drink
4211,Tea
4212,Veg Sandwich
4212,Cold Drink
4213,Cold Drink
4213,Veg Thali
4214,Samosa
4214,Tea
4214,Idli
4215,Masala Dosa
4216,Veg Sandwich
4216,Cold Drink
4217,Samosa
4217,Tea
4218,Samosa
4218,Tea
4219,Samosa
4220,Vada Pav
4220,Cold Drink
4221,Veg Sandwich
4222,Masala Dosa
4222,Tea
4223,Masala Dosa
4223,Tea
4224,Masala Dosa
4225,Veg Thali
4226,Vada Pav
4226,Cold Drink
4227,Tea
4228,Masala Dosa
4228,Tea
4228,Veg Thali
4229,Veg Thali
4230,Veg Thali
4230,Pav Bhaji
4231,Idli
4231,Tea
4232,Cold Drink
4233,Vada Pav
4233,Cold Drink
4234,Tea
4234,Idli
4235,Masala Dosa
4236,Veg Thali
4237,Cold Drink
4238,Veg Thali
4238,Masala Dosa
4239,Veg Thali
4240,Veg Thali
4240,Samosa
4241,Cold Drink
4242,Vada Pav
4242,Cold Drink
4243,Pav Bhaji
4243,Cold Drink
4244,Idli
4245,Samosa
4245,Tea
4246,Veg Sandwich
4246,Cold Drink
4247,Pav Bhaji
4248,Veg Thali
4248,Cold Drink
4249,Vada Pav
4250,Idli
4250,Tea
4251,Tea
4252,Coffee
4253,Veg Thali
4254,Idli
4254,Tea
4255,Veg Thali
4255,Masala Dosa
4256,Cold Drink
4256,Tea
4257,Veg Thali
4258,Tea
4259,Vada Pav
4259,Cold Drink
4260,Idli
4261,Masala Dosa
4262,Vada Pav
4262,Cold Drink
4263,Veg Sandwich
4264,Vada Pav
4265,Vada Pav
4265,Cold Drink
4266,Masala Dosa
4267,Samosa
4267,Tea
4268,Tea
4268,Masala Dosa
4269,Vada Pav
4270,Pav Bhaji
4270,Cold Drink
4270,Samosa
4271,Coffee
4272,Tea
4273,Coffee
4274,Coffee
4275,Samosa
4275,Tea
4276,Vada Pav
4276,Cold Drink
4277,Veg Thali
4278,Tea
4279,Cold Drink
4279,Coffee
4280,Idli
4280,Tea
4281,Vada Pav
4282,Pav Bhaji
4282,Cold Drink
4282,Idli
4283,Tea
4284,Masala Dosa
4284,Tea
4285,Veg Thali
4286,Pav Bhaji
4286,Cold Drink
4286,Vada Pav
4287,Veg Thali
4288,Coffee
4288,Tea
4289,Vada Pav
4289,Cold Drink
4290,Samosa
4290,Tea
4291,Tea
4292,Veg Sandwich
4292,Cold Drink
4293,Tea
4294,Veg Sandwich
4294,Cold Drink
4295,Tea
4296,Veg Sandwich
4296,Cold Drink
4297,Samosa
4297,Tea
4298,Coffee
4299,Coffee
4300,Cold Drink
4301,Samosa
4302,Cold Drink
4303,Samosa
4303,Tea
4304,Idli
4304,Tea
4305,Idli
4306,Veg Sandwich
4306,Cold Drink
4306,Coffee
4307,Coffee
4308,Idli
4309,Pav Bhaji
4310,Veg Sandwich
4310,Cold Drink
4310,Pav Bhaji
4311,Tea
4311,Pav Bhaji
4312,Veg Thali
4313,Idli
4313,Tea
4314,Cold Drink
4315,Masala Dosa
4315,Tea
4316,Vada Pav
4317,Tea
4318,Pav Bhaji
4319,Masala Dosa
4320,Cold Drink
4321,Veg Sandwich
4321,Cold Drink
4322,Vada Pav
4323,Samosa
4323,Tea
4324,Samosa
4324,Tea
4325,Veg Thali
4326,Veg Sandwich
4326,Cold Drink
4327,Samosa
4328,Samosa
4329,Veg Thali
4330,Cold Drink
4331,Masala Dosa
4331,Idli
4332,Coffee
4333,Tea
4334,Vada Pav
4334,Cold Drink
4335,Idli
4335,Tea
4335,Veg Thali
4336,Veg Thali
4336,Masala Dosa
4337,Veg Sandwich
4338,Veg Thali
4339,Idli
4340,Samosa
4340,Tea
4340,Pav Bhaji
4341,Masala Dosa
4341,Tea
4342,Idli
4343,Idli
4343,Tea
4344,Cold Drink
4344,Pav Bhaji
4345,Pav Bhaji
4345,Cold Drink
4346,Coffee
4347,Coffee
4348,Vada Pav
4349,Veg Sandwich
4350,Samosa
4350,Tea
4351,Pav Bhaji
4351,Cold Drink
4352,Cold Drink
4353,Veg Thali
4354,Coffee
4355,Veg Sandwich
4355,Cold Drink
4356,Idli
4356,Tea
4357,Veg Sandwich
4358,Coffee
4359,Tea
4360,Vada Pav
4360,Cold Drink
4361,Samosa
4361,Tea
4362,Samosa
4362,Tea
4362,Vada Pav
4363,Tea
4364,Pav Bhaji
4365,Idli
4365,Tea
4366,Samosa
4366,Tea
4367,Pav Bhaji
4367,Cold Drink
4368,Masala Dosa
4369,Coffee
4370,Coffee
4370,Vada Pav
4371,Tea
4372,Cold Drink
4373,Coffee
4374,Samosa
4374,Tea
4375,Tea
4376,Veg Sandwich
4376,Cold Drink
4376,Idli
4377,Cold Drink
4378,Idli
4378,Tea
4379,Veg Sandwich
4379,Cold Drink
4380,Idli
4381,Pav Bhaji
4381,Cold Drink
4382,Tea
4383,Masala Dosa
4383,Pav Bhaji
4384,Masala Dosa
4384,Tea
4385,Masala Dosa
4385,Tea
4386,Veg Sandwich
4386,Cold Drink
4387,Masala Dosa
4388,Masala Dosa
4389,Cold Drink
4390,Idli
4391,Vada Pav
4391,Cold Drink
4392,Samosa
4392,Tea
4393,Cold Drink
4394,Tea
4395,Veg Thali
4396,Cold Drink
4396,Idli
4397,Cold Drink
4398,Coffee
4399,Veg Sandwich
4399,Cold Drink
4400,Veg Sandwich
4400,Cold Drink
4401,Cold Drink
4402,Coffee
4403,Samosa
4403,Tea
4404,Idli
4404,Vada Pav
4405,Pav Bhaji
4405,Cold Drink
4406,Masala Dosa
4407,Samosa
4407,Tea
4408,Coffee
4409,Coffee
4410,Veg Thali
4411,Coffee
4412,Coffee
4413,Idli
4413,Tea
4413,Vada Pav
4414,Vada Pav
4414,Cold Drink
4414,Pav Bhaji
4415,Idli
4415,Tea
4416,Vada Pav
4416,Cold Drink
4417,Coffee
4418,Vada Pav
4419,Vada Pav
4420,Veg Thali
4421,Veg Sandwich
4422,Vada Pav
4422,Cold Drink
4423,Cold Drink
4424,Cold Drink
4425,Idli
4426,Vada Pav
4426,Cold Drink
4427,Cold Drink
4428,Coffee
4429,Cold Drink
4430,Coffee
4431,Veg Sandwich
4431,Masala Dosa
4432,Veg Thali
4433,Vada Pav
4433,Cold Drink
4434,Samosa
4434,Tea
4435,Coffee
4436,Veg Sandwich
4437,Cold Drink
4438,Masala Dosa
4438,Tea
4438,Samosa
4439,Pav Bhaji
4439,Cold Drink
4440,Cold Drink
4441,Cold Drink
4442,Veg Sandwich
4442,Cold Drink
4443,Masala Dosa
4443,Tea
4444,Masala Dosa
4444,Tea
4445,Vada Pav
4445,Cold Drink
4446,Cold Drink
4447,Masala Dosa
4448,Vada Pav
4448,Cold Drink
4448,Masala Dosa
4449,Masala Dosa
4449,Tea
4450,Coffee
4450,Veg Sandwich
4451,Pav Bhaji
4451,Coffee
4452,Samosa
4452,Tea
4453,Samosa
4453,Tea
4454,Coffee
4455,Veg Sandwich
4455,Cold Drink
4456,Samosa
4457,Masala Dosa
4457,Tea
4458,Coffee
4459,Veg Thali
4460,Idli
4460,Tea
4461,Pav Bhaji
4461,Cold Drink
4462,Veg Thali
4463,Cold Drink
4464,Veg Thali
4465,Cold Drink
4466,Coffee
4466,Vada Pav
4467,Coffee
4467,Cold Drink
4468,Coffee
4469,Vada Pav
4469,Cold Drink
4470,Veg Thali
4470,Coffee
4471,Pav Bhaji
4472,Vada Pav
4472,Cold Drink
4472,Masala Dosa
4473,Masala Dosa
4473,Tea
4474,Cold Drink
4475,Veg Thali
4476,Masala Dosa
4476,Tea
4476,Vada Pav
4477,Masala Dosa
4478,Vada Pav
4478,Cold Drink
4479,Coffee
4480,Tea
4481,Veg Thali
4482,Veg Thali
4483,Veg Thali
4484,Veg Thali
4485,Pav Bhaji
4486,Veg Thali
4487,Tea
4488,Veg Sandwich
4489,Tea
4490,Vada Pav
4491,Veg Sandwich
4492,Veg Thali
4493,Pav Bhaji
4493,Cold Drink
4494,Tea
4495,Cold Drink
4496,Masala Dosa
4496,Tea
4497,Veg Thali
4497,Masala Dosa
4498,Vada Pav
4498,Cold Drink
4499,Idli
4499,Tea
4500,Veg Sandwich
4501,Coffee
4502,Idli
4502,Tea
4502,Veg Sandwich
4503,Pav Bhaji
4503,Cold Drink
4504,Veg Thali
4504,Vada Pav
4505,Samosa
4505,Tea
4506,Tea
4507,Vada Pav
4507,Cold Drink
4508,Cold Drink
4508,Masala Dosa
4509,Pav Bhaji
4510,Veg Thali
4511,Veg Thali
4512,Vada Pav
4512,Pav Bhaji
4513,Pav Bhaji
4514,Masala Dosa
4514,Tea
4515,Coffee
4516,Masala Dosa
4517,Veg Thali
4518,Veg Sandwich
4518,Cold Drink
4519,Tea
4520,Coffee
4521,Cold Drink
4522,Pav Bhaji
4522,Cold Drink
4523,Veg Sandwich
4524,Pav Bhaji
4525,Idli
4525,Tea
4525,Samosa
4526,Idli
4526,Tea
4527,Samosa
4527,Tea
4528,Samosa
4528,Tea
4529,Masala Dosa
4530,Tea
4531,Coffee
4532,Vada Pav
4532,Idli
4533,Pav Bhaji
4533,Cold Drink
4534,Tea
4535,Tea
4536,Veg Sandwich
4536,Cold Drink
4537,Veg Sandwich
4537,Cold Drink
4538,Veg Thali
4539,Idli
4540,Coffee
4541,Masala Dosa
4542,Pav Bhaji
4543,Idli
4543,Tea
4544,Masala Dosa
4544,Tea
4544,Cold Drink
4545,Idli
4545,Vada Pav
4546,Cold Drink
4547,Samosa
4547,Tea
4548,Masala Dosa
4549,Vada Pav
4549,Cold Drink
4550,Masala Dosa
4550,Coffee
4551,Samosa
4552,Coffee
4553,Masala Dosa
4553,Tea
4554,Tea
4555,Idli
4555,Vada Pav
4556,Cold Drink
4557,Cold Drink
4557,Masala Dosa
4558,Samosa
4559,Pav Bhaji
4560,Masala Dosa
4560,Tea
4560,Cold Drink
4561,Pav Bhaji
4561,Cold Drink
4562,Coffee
4562,Tea
4563,Tea
4564,Samosa
4564,Tea
4565,Samosa
4565,Tea
4566,Veg Thali
4567,Samosa
4567,Tea
4568,Coffee
4568,Veg Thali
4569,Pav Bhaji
4569,Cold Drink
4570,Vada Pav
4570,Cold Drink
4571,Vada Pav
4572,Veg Sandwich
4572,Cold Drink
4573,Veg Thali
4574,Tea
4575,Tea
4575,Cold Drink
4576,Vada Pav
4577,Vada Pav
4577,Cold Drink
4578,Vada Pav
4578,Cold Drink
4579,Tea
4580,Veg Thali
4581,Veg Sandwich
4582,Coffee
4582,Vada Pav
4583,Tea
4584,Idli
4584,Samosa
4585,Veg Sandwich
4585,Cold Drink
4586,Tea
4587,Samosa
4588,Tea
4589,Cold Drink
4590,Idli
4590,Coffee
4591,Coffee
4592,Veg Thali
4592,Cold Drink
4593,Pav Bhaji
4594,Samosa
4594,Tea
4595,Idli
4595,Tea
4596,Vada Pav
4596,Samosa
4597,Samosa
4598,Idli
4598,Tea
4599,Vada Pav
4600,Coffee
4601,Cold Drink
4602,Veg Thali
4603,Vada Pav
4603,Cold Drink
4604,Vada Pav
4604,Cold Drink
4605,Veg Sandwich
4606,Veg Sandwich
4607,Veg Sandwich
4607,Cold Drink
4607,Masala Dosa
4608,Vada Pav
4608,Cold Drink
4608,Coffee
4609,Coffee
4610,Masala Dosa
4610,Tea
4611,Idli
4611,Tea
4612,Coffee
4613,Cold Drink
4614,Veg Thali
4615,Cold Drink
4616,Pav Bhaji
4617,Coffee
4618,Coffee
4619,Pav Bhaji
4620,Pav Bhaji
4620,Cold Drink
4621,Vada Pav
4621,Cold Drink
4622,Samosa
4622,Tea
4623,Vada Pav
4624,Tea
4625,Samosa
4626,Vada Pav
4626,Cold Drink
4627,Cold Drink
4627,Masala Dosa
4628,Veg Sandwich
4628,Cold Drink
4629,Cold Drink
4630,Vada Pav
4630,Cold Drink
4631,Veg Sandwich
4632,Masala Dosa
4633,Vada Pav
4633,Cold Drink
4634,Idli
4634,Tea
4635,Vada Pav
4635,Cold Drink
4636,Tea
4637,Veg Thali
4637,Tea
4638,Veg Thali
4639,Cold Drink
4640,Coffee
4641,Vada Pav
4642,Samosa
4642,Tea
4643,Veg Thali
4644,Idli
4644,Tea
4645,Vada Pav
4645,Cold Drink
4646,Masala Dosa
4646,Tea
4647,Tea
4648,Masala Dosa
4648,Veg Thali
4649,Vada Pav
4649,Idli
4650,Vada Pav
4650,Cold Drink
4650,Veg Thali
4651,Pav Bhaji
4651,Cold Drink
4651,Veg Thali
4652,Cold Drink
4652,Idli
4653,Coffee
4654,Coffee
4655,Samosa
4655,Tea
4656,Vada Pav
4656,Cold Drink
4657,Pav Bhaji
4658,Veg Sandwich
4658,Cold Drink
4659,Samosa
4659,Tea
4660,Vada Pav
4661,Coffee
4662,Masala Dosa
4662,Tea
4662,Idli
4663,Idli
4664,Coffee
4665,Tea
4666,Samosa
4667,Veg Thali
4668,Cold Drink
4669,Veg Thali
4670,Samosa
4670,Tea
4671,Coffee
4672,Coffee
4673,Tea
4674,Samosa
4675,Coffee
4676,Idli
4676,Tea
4677,Tea
4677,Samosa
4678,Idli
4679,Samosa
4679,Tea
4679,Masala Dosa
4680,Pav Bhaji
4681,Idli
4681,Tea
4682,Veg Sandwich
4682,Cold Drink
4683,Coffee
4684,Cold Drink
4684,Tea
4685,Tea
4686,Veg Sandwich
4686,Cold Drink
4686,Pav Bhaji
4687,Samosa
4687,Tea
4688,Veg Sandwich
4689,Veg Thali
4690,Pav Bhaji
4690,Cold Drink
4691,Veg Thali
4692,Veg Sandwich
4692,Cold Drink
4693,Veg Thali
4694,Vada Pav
4694,Cold Drink
4695,Cold Drink
4696,Tea
4697,Vada Pav
4698,Pav Bhaji
4698,Cold Drink
4699,Masala Dosa
4699,Tea
4700,Samosa
4700,Tea
4701,Coffee
4702,Tea
4703,Coffee
4704,Coffee
4705,Vada Pav
4706,Samosa
4706,Tea
4707,Cold Drink
4708,Cold Drink
4709,Cold Drink
4710,Tea
4711,Samosa
4711,Tea
4711,Idli
4712,Tea
4713,Vada Pav
4714,Tea
4715,Samosa
4716,Veg Thali
4717,Samosa
4717,Tea
4718,Veg Sandwich
4718,Cold Drink
4718,Veg Thali
4719,Veg Sandwich
4719,Cold Drink
4720,Masala Dosa
4720,Tea
4721,Masala Dosa
4721,Tea
4722,Veg Sandwich
4723,Coffee
4724,Cold Drink
4725,Masala Dosa
4725,Tea
4726,Idli
4726,Tea
4727,Tea
4728,Pav Bhaji
4729,Pav Bhaji
4729,Cold Drink
4730,Masala Dosa
4730,Tea
4731,Vada Pav
4731,Cold Drink
4732,Masala Dosa
4733,Samosa
4734,Cold Drink
4735,Cold Drink
4736,Idli
4736,Tea
4737,Cold Drink
4738,Masala Dosa
4738,Tea
4739,Veg Sandwich
4739,Cold Drink
4740,Idli
4740,Tea
4741,Vada Pav
4741,Cold Drink
4742,Veg Sandwich
4743,Vada Pav
4743,Cold Drink
4744,Veg Thali
4745,Veg Sandwich
4746,Vada Pav
4747,Coffee
4748,Veg Thali
4749,Idli
4750,Tea
4750,Cold Drink
4751,Idli
4751,Tea
4752,Veg Sandwich
4753,Samosa
4754,Cold Drink
4755,Vada Pav
4756,Idli
4757,Vada Pav
4757,Cold Drink
4758,Samosa
4758,Tea
4759,Idli
4760,Tea
4761,Coffee
4761,Pav Bhaji
4762,Vada Pav
4762,Cold Drink
4763,Tea
4764,Coffee
4764,Veg Thali
4765,Tea
4766,Pav Bhaji
4767,Pav Bhaji
4767,Cold Drink
4767,Veg Thali
4768,Veg Sandwich
4768,Cold Drink
4769,Veg Sandwich
4770,Cold Drink
4770,Pav Bhaji
4771,Tea
4772,Idli
4772,Tea
4773,Vada Pav
4773,Cold Drink
4774,Vada Pav
4774,Cold Drink
4775,Samosa
4776,Idli
4776,Tea
4776,Coffee
4777,Vada Pav
4777,Cold Drink
4778,Coffee
4778,Veg Sandwich
4779,Cold Drink
4780,Samosa
4781,Veg Thali
4781,Vada Pav
4782,Idli
4782,Tea
4783,Coffee
4783,Vada Pav
4784,Idli
4785,Cold Drink
4786,Coffee
4787,Cold Drink
4787,Masala Dosa
4788,Pav Bhaji
4788,Cold Drink
4789,Coffee
4789,Tea
4790,Veg Sandwich
4790,Cold Drink
4791,Coffee
4792,Idli
4792,Tea
4793,Pav Bhaji
4794,Cold Drink
4795,Cold Drink
4796,Veg Thali
4797,Coffee
4798,Veg Thali
4799,Tea
4800,Tea
4800,Veg Sandwich
4801,Coffee
4801,Cold Drink
4802,Coffee
4803,Veg Thali
4804,Veg Thali
4805,Veg Sandwich
4805,Cold Drink
4805,Samosa
4806,Veg Thali
4807,Idli
4807,Tea
4808,Veg Sandwich
4808,Cold Drink
4808,Veg Thali
4809,Tea
4809,Cold Drink
4810,Veg Sandwich
4811,Tea
4812,Cold Drink
4813,Cold Drink
4814,Veg Sandwich
4814,Vada Pav
4815,Masala Dosa
4816,Coffee
4817,Idli
4817,Tea
4818,Masala Dosa
4818,Veg Thali
4819,Veg Sandwich
4820,Pav Bhaji
4821,Masala Dosa
4821,Tea
4822,Veg Sandwich
4822,Cold Drink
4823,Idli
4824,Tea
4825,Veg Thali
4826,Veg Thali
4827,Veg Sandwich
4827,Cold Drink
4828,Veg Thali
4829,Masala Dosa
4830,Idli
4830,Tea
4831,Veg Sandwich
4832,Masala Dosa
4832,Tea
4832,Vada Pav
4833,Coffee
4833,Cold Drink
4834,Pav Bhaji
4834,Cold Drink
4835,Tea
4836,Veg Thali
4837,Idli
4837,Tea
4838,Tea
4839,Masala Dosa
4840,Coffee
4841,Cold Drink
4842,Coffee
4843,Samosa
4843,Tea
4844,Vada Pav
4844,Cold Drink
4845,Samosa
4845,Tea
4846,Coffee
4847,Coffee
4848,Veg Sandwich
4849,Masala Dosa
4850,Veg Sandwich
4850,Cold Drink
4851,Pav Bhaji
4852,Vada Pav
4852,Cold Drink
4853,Veg Sandwich
4853,Cold Drink
4853,Veg Thali
4854,Cold Drink
4854,Vada Pav
4855,Masala Dosa
4855,Tea
4856,Veg Sandwich
4856,Masala Dosa
4857,Idli
4857,Tea
4858,Vada Pav
4858,Cold Drink
4859,Samosa
4859,Tea
4860,Cold Drink
4860,Vada Pav
4861,Pav Bhaji
4861,Cold Drink
4861,Samosa
4862,Masala Dosa
4862,Tea
4862,Veg Sandwich
4863,Tea
4864,Samosa
4865,Veg Sandwich
4865,Cold Drink
4865,Coffee
4866,Idli
4867,Idli
4867,Tea
4868,Masala Dosa
4869,Pav Bhaji
4870,Coffee
4871,Vada Pav
4871,Cold Drink
4872,Masala Dosa
4872,Tea
4873,Vada Pav
4874,Veg Thali
4875,Pav Bhaji
4876,Veg Thali
4876,Coffee
4877,Tea
4878,Cold Drink
4879,Tea
4879,Pav Bhaji
4880,Masala Dosa
4881,Tea
4882,Coffee
4883,Tea
4884,Pav Bhaji
4884,Cold Drink
4885,Cold Drink
4886,Masala Dosa
4887,Idli
4887,Tea
4888,Tea
4889,Veg Thali
4890,Vada Pav
4890,Cold Drink
4891,Coffee
4892,Idli
4892,Tea
4892,Pav Bhaji
4893,Cold Drink
4894,Tea
4895,Tea
4895,Coffee
4896,Veg Sandwich
4897,Vada Pav
4897,Cold Drink
4898,Idli
4899,Idli
4899,Tea
4900,Pav Bhaji
4900,Cold Drink
4901,Vada Pav
4902,Idli
4903,Veg Sandwich
4904,Samosa
4904,Tea
4905,Veg Sandwich
4905,Cold Drink
4905,Pav Bhaji
4906,Masala Dosa
4907,Veg Thali
4908,Pav Bhaji
4909,Coffee
4910,Vada Pav
4910,Cold Drink
4911,Vada Pav
4911,Tea
4912,Samosa
4912,Tea
4913,Vada Pav
4913,Cold Drink
4914,Veg Thali
4915,Masala Dosa
4916,Vada Pav
4916,Veg Sandwich
4917,Vada Pav
4918,Coffee
4918,Veg Sandwich
4919,Idli
4920,Coffee
4921,Vada Pav
4921,Cold Drink
4921,Coffee
4922,Idli
4922,Tea
4923,Samosa
4923,Vada Pav
4924,Idli
4924,Tea
4925,Vada Pav
4925,Cold Drink
4926,Masala Dosa
4927,Samosa
4927,Tea
4928,Coffee
4928,Idli
4929,Tea
4930,Pav Bhaji
4930,Veg Thali
4931,Cold Drink
4932,Veg Sandwich
4932,Cold Drink
4933,Veg Sandwich
4933,Cold Drink
4934,Veg Thali
4935,Tea
4936,Veg Thali
4937,Coffee
4938,Pav Bhaji
4938,Idli
4939,Veg Sandwich
4939,Tea
4940,Masala Dosa
4941,Veg Sandwich
4942,Tea
4943,Cold Drink
4944,Tea
4945,Pav Bhaji
4945,Cold Drink
4946,Veg Thali
4947,Coffee
4948,Samosa
4949,Samosa
4950,Cold Drink
4951,Veg Sandwich
4952,Samosa
4952,Tea
4953,Vada Pav
4953,Cold Drink
4954,Samosa
4954,Veg Sandwich
4955,Pav Bhaji
4956,Vada Pav
4956,Cold Drink
4957,Coffee
4958,Pav Bhaji
4958,Samosa
4959,Veg Sandwich
4959,Samosa
4960,Vada Pav
4960,Cold Drink
4961,Veg Sandwich
4961,Cold Drink
4962,Masala Dosa
4962,Tea
4962,Pav Bhaji
4963,Cold Drink
4963,Masala Dosa
4964,Coffee
4965,Vada Pav
4965,Cold Drink
4966,Idli
4966,Vada Pav
4967,Cold Drink
4967,Vada Pav
4968,Masala Dosa
4968,Tea
4969,Idli
4970,Samosa
4970,Tea
4971,Masala Dosa
4971,Tea
4972,Idli
4972,Tea
4973,Veg Thali
4974,Veg Thali
4975,Masala Dosa
4975,Tea
4976,Veg Thali
4977,Vada Pav
4977,Cold Drink
4977,Pav Bhaji
4978,Veg Sandwich
4978,Cold Drink
4979,Samosa
4979,Tea
4980,Coffee
4980,Samosa
4981,Pav Bhaji
4982,Pav Bhaji
4983,Samosa
4983,Tea
4984,Pav Bhaji
4984,Cold Drink
4985,Coffee
4986,Veg Thali
4987,Pav Bhaji
4987,Cold Drink
4988,Masala Dosa
4988,Tea
4988,Pav Bhaji
4989,Tea
4990,Coffee
4991,Tea
4992,Coffee
4993,Vada Pav
4994,Veg Sandwich
4995,Tea
4996,Vada Pav
4996,Cold Drink
4997,Vada Pav
4997,Cold Drink
4997,Samosa
4998,Veg Sandwich
4998,Cold Drink
4998,Pav Bhaji
4999,Masala Dosa
4999,Tea
5000,Veg Thali
